"id","Sucursal","internal_id","is_local","caja","cuser","out_of_time","Creación de orden","Proceso de orden","Entrega de orden","Orden cancelada","Hora deseada","Usuario","Estatus","Tipo de pago","total","stars","review","coupon","Sub tipo de pago","pc_id","status_id","Id cajero","crname","pay_id","Usuario subsidio/Meal plan","Nómina","ceco","Platillos","Ingredientes","description"
53131614,"Davilas CCU","235",0,1,"DiegoTorres",,"16:27:58 20-09-2023","16:28:08 20-09-2023","16:29:48 20-09-2023",,"2023-09-20 16:30:00","Caja Davilas UDEM","Lista","Tarjeta Tarjeta Debito",105,,,"0.00","Tarjeta Debito",,3,4086,,2,"  ",,,"CHICKEN TENDERS Estandar 1 $0.00","SALSA BÚFALO $0.00","Que esten baados en salsa buffaloCHICKEN TENDERS Estandar: Que esten baados en salsa\n"
53146482,"Davilas CCU","236",0,1,"Carlos",,"11:53:50 21-09-2023","11:53:55 21-09-2023","12:34:50 21-09-2023",,"2023-09-21 12:55:00","Caja Davilas UDEM","Lista","Tarjeta Tarjeta Credito",92,,,"0.00","Tarjeta Credito",,3,4086,,2,"  ",,,"TORTA DE PIERNA Estandar 1 $0.00","SIN VERDURA $0.00,SIN CREMA $0.00,SIN JAMÓN $0.00",""
53147057,"Davilas CCU","237",0,1,"Vanesa",,"12:07:19 21-09-2023","12:07:23 21-09-2023","12:13:55 21-09-2023",,"2023-09-21 12:10:00","Caja Davilas UDEM","Lista","Tarjeta Tarjeta Debito",105,,,"0.00","Tarjeta Debito",,3,4086,,2,"  ",,,"BONELESS Estandar 1 $0.00","SALSA BÚFALO $0.00",""
53147754,"Davilas CCU","238",0,1,"Jorge Martínez Treviño",,"12:18:08 21-09-2023",,,"12:18:09 21-09-2023","2023-09-21 13:30:00","Caja Davilas UDEM","Cancelada","Tarjeta ",118,,,"0.00",,,5,4086,"Tarjeta rechazada",2,"  ",,,"BURRITO DE CARNE ASADA Estandar 1 $0.00,REFRESO 600ml Estandar 1 $0.00","CON QUESO $0.00",""
53147816,"Davilas CCU","239",0,1,"Jorge Martínez Treviño",,"12:19:22 21-09-2023",,,"12:19:24 21-09-2023","2023-09-21 12:19:22","Caja Davilas UDEM","Cancelada","Tarjeta ",118,,,"0.00",,,5,4086,"Tarjeta rechazada",2,"  ",,,"BURRITO DE CARNE ASADA Estandar 1 $0.00,REFRESO 600ml Estandar 1 $0.00","CON QUESO $0.00",""
53148700,"Davilas CCU","240",0,1,"Angel Garcia Moreno",,"12:37:49 21-09-2023","12:37:49 21-09-2023","12:40:43 21-09-2023",,"2023-09-21 12:37:49","Caja Davilas UDEM","Lista","Tarjeta Tarjeta Debito",102,,,"0.00","Tarjeta Debito",,3,4086,,2,"  ",,,"DEDOS DE QUESO Estandar 1 $0.00","SALSA DE TOMATE EXTRA $6.00",""
53150140,"Davilas CCU","241",0,1,"Andres",,"13:03:27 21-09-2023","13:03:31 21-09-2023","17:34:55 21-09-2023",,"2023-09-21 13:05:00","Caja Davilas UDEM","Lista","Tarjeta Tarjeta Debito",125,,,"0.00","Tarjeta Debito",,3,4086,,2,"  ",,,"CHICKEN TENDERS Estandar 1 $0.00,COCA COLA  Estandar 1 $0.00","SALSA BÚFALO $0.00",""
53152365,"Davilas CCU","242",0,1,"Jorge Valenzuela",,"13:36:54 21-09-2023","13:36:57 21-09-2023","13:40:49 21-09-2023",,"2023-09-21 13:36:54","Caja Davilas UDEM","Lista","Tarjeta Tarjeta Debito",250,,,"0.00","Tarjeta Debito",,3,4086,,2,"  ",,,"BONELESS Estandar 1 $0.00,CHICKEN TENDERS Estandar 1 $0.00,COCA COLA  Estandar 1 $0.00,REFRESO 600ml Estandar 1 $0.00","SALSA BÚFALO $0.00,SALSA BÚFALO $0.00","REFRESO SABOR Estandar: manzanita por favor \n"
53153656,"Davilas CCU","243",0,1,"Rodrigo Gómez ",,"13:57:14 21-09-2023","13:57:16 21-09-2023","14:05:23 21-09-2023",,"2023-09-21 13:57:16","Caja Davilas UDEM","Lista","Tarjeta Tarjeta Debito",105,,,"0.00","Tarjeta Debito",,3,4086,,2,"  ",,,"CHICKEN TENDERS Estandar 1 $0.00","SALSA BÚFALO $0.00",""
53158141,"Davilas CCU","244",0,1,"AnaRegina",,"15:06:27 21-09-2023","15:06:30 21-09-2023","15:12:13 21-09-2023",,"2023-09-21 15:10:00","Caja Davilas UDEM","Lista","Tarjeta Tarjeta Debito",105,,,"0.00","Tarjeta Debito",,3,4086,,2,"  ",,,"BONELESS Estandar 1 $0.00","SALSA BÚFALO $0.00",""
53160419,"Davilas CCU","245",0,1,"ArmandoMartinez",,"15:52:52 21-09-2023","15:52:56 21-09-2023","15:56:29 21-09-2023",,"2023-09-21 15:55:00","Caja Davilas UDEM","Lista","Tarjeta Tarjeta Credito",122,,,"0.00","Tarjeta Credito",,3,4086,,2,"  ",,,"HAMBURGUESA DE RES Estandar 1 $0.00,FUZE TEA Estandar 1 $0.00","SIN VERDURA $0.00",""
53161816,"Davilas CCU","246",0,1,"norberto ",,"16:30:18 21-09-2023","16:30:19 21-09-2023","16:38:43 21-09-2023",,"2023-09-21 16:30:18","Caja Davilas UDEM","Lista","Tarjeta Tarjeta Credito",55,,,"0.00","Tarjeta Credito",,3,4086,,2,"  ",,,"ORDEN PAPAS ESPECIALES Estandar 1 $0.00",,""
53163688,"Davilas CCU","247",0,1,"Valeria",,"17:28:31 21-09-2023","17:28:35 21-09-2023","17:34:51 21-09-2023",,"2023-09-21 17:30:00","Caja Davilas UDEM","Lista","Tarjeta Tarjeta Debito",95,,,"0.00","Tarjeta Debito",,3,4086,,2,"  ",,,"ORDEN DE PAPAS Estandar 1 $0.00,ORDEN PAPAS ESPECIALES Estandar 1 $0.00",,""
53205718,"Davilas CCU","248",0,1,"JuanPablo",,"10:48:00 23-09-2023","10:48:06 23-09-2023","10:56:48 23-09-2023",,"2023-09-23 10:50:00","Caja Davilas UDEM","Lista","Tarjeta Tarjeta Debito",18,,,"0.00","Tarjeta Debito",,3,4086,,2,"  ",,,"AGUA NATURAL 600ML Estandar 1 $0.00",,""
53262697,"Davilas CCU","249",0,1,"JoséRodrigoMarquezRosales",,"12:53:21 25-09-2023","12:53:23 25-09-2023","13:01:38 25-09-2023",,"2023-09-25 12:55:00","Caja Davilas UDEM","Lista","Tarjeta Tarjeta Debito",125,,,"0.00","Tarjeta Debito",,3,4086,,2,"  ",,,"CHICKEN TENDERS Estandar 1 $0.00,COCA COLA  Estandar 1 $0.00","SALSA BBQ $0.00",""
53264110,"Davilas CCU","250",0,1,"Diego Padilla Schekaiban",,"13:14:56 25-09-2023","13:15:01 25-09-2023","13:17:32 25-09-2023",,"2023-09-25 13:14:56","Caja Davilas UDEM","Lista","Tarjeta Tarjeta Credito",55,,,"0.00","Tarjeta Credito",,3,4086,,2,"  ",,,"ORDEN PAPAS ESPECIALES Estandar 1 $0.00",,""
53269159,"Davilas CCU","251",0,1,"LuisaArreola",,"14:29:01 25-09-2023","14:29:04 25-09-2023","14:36:34 25-09-2023",,"2023-09-25 14:30:00","Caja Davilas UDEM","Lista","Tarjeta Tarjeta Debito",98,,,"0.00","Tarjeta Debito",,3,4086,,2,"  ",,,"HAMBURGUESA DE POLLO Estandar 1 $0.00",,""
53273239,"Davilas CCU","252",0,1,"Carlos",,"15:40:25 25-09-2023","15:40:33 25-09-2023","15:42:20 25-09-2023",,"2023-09-25 15:40:25","Caja Davilas UDEM","Lista","Tarjeta Tarjeta Credito",92,,,"0.00","Tarjeta Credito",,3,4086,,2,"  ",,,"TORTA DE PIERNA Estandar 1 $0.00","SIN VERDURA $0.00,SIN CREMA $0.00,SIN JAMÓN $0.00",""
53278314,"Davilas CCU","253",0,1,"ClaudiaCruzReyes",,"18:26:10 25-09-2023","18:26:11 25-09-2023","18:36:00 25-09-2023",,"2023-09-25 19:00:00","Caja Davilas UDEM","Lista","Tarjeta Tarjeta Debito",92,,,"0.00","Tarjeta Debito",,3,4086,,2,"  ",,,"ALITAS Estandar 1 $0.00","SALSA BBQ $0.00",""
53278380,"Davilas CCU","254",0,1,"Amauri",,"18:29:01 25-09-2023","18:29:04 25-09-2023","18:35:57 25-09-2023",,"2023-09-25 18:30:00","Caja Davilas UDEM","Lista","Tarjeta Tarjeta Debito",98,,,"0.00","Tarjeta Debito",,3,4086,,2,"  ",,,"BURRITO DE CARNE ASADA Estandar 1 $0.00","CON QUESO $0.00",""
53290818,"Davilas CCU","255",0,1,"JoseArcadioSotoRamirez",,"12:04:47 26-09-2023","12:04:50 26-09-2023","12:15:12 26-09-2023",,"2023-09-26 12:05:00","Caja Davilas UDEM","Entregada","Tarjeta Tarjeta Credito",192,,,"0.00","Tarjeta Credito",,4,4086,,2,"  ",,,"CAMPECHANA Estandar 2 $0.00","CON QUESO $0.00",""
53293057,"Davilas CCU","256",0,1,"Guillermo Garza",,"12:48:35 26-09-2023","12:48:36 26-09-2023","12:54:38 26-09-2023",,"2023-09-26 12:48:35","Caja Davilas UDEM","Lista","Tarjeta Tarjeta Credito",129,,,"0.00","Tarjeta Credito",,3,4086,,2,"  ",,,"BONELESS Estandar 1 $0.00,FUZE TEA Estandar 1 $0.00","SALSA BBQ $0.00",""
53293785,"Davilas CCU","257",0,1,"Rodrigo Gómez ",,"13:00:54 26-09-2023","13:00:59 26-09-2023","13:11:33 26-09-2023",,"2023-09-26 13:00:54","Caja Davilas UDEM","Lista","Tarjeta Tarjeta Debito",105,,,"0.00","Tarjeta Debito",,3,4086,,2,"  ",,,"CHICKEN TENDERS Estandar 1 $0.00","SALSA BÚFALO $0.00",""
53294630,"Davilas CCU","258",0,1,"Ramon",,"13:13:47 26-09-2023","13:13:51 26-09-2023","13:36:23 26-09-2023",,"2023-09-26 13:15:00","Caja Davilas UDEM","Lista","Tarjeta Tarjeta Debito",203,,,"0.00","Tarjeta Debito",,3,4086,,2,"  ",,,"BONELESS Estandar 1 $0.00,BURRITO DE CARNE ASADA Estandar 1 $0.00","SALSA BÚFALO $0.00,CON QUESO $0.00",""
53294712,"Davilas CCU","259",0,1,"Alanrmz",,"13:14:57 26-09-2023","13:15:02 26-09-2023","13:36:20 26-09-2023",,"2023-09-26 13:15:00","Caja Davilas UDEM","Lista","Tarjeta Tarjeta Debito",105,,,"0.00","Tarjeta Debito",,3,4086,,2,"  ",,,"BONELESS Estandar 1 $0.00","SALSA BBQ $0.00",""
53294840,"Davilas CCU","260",0,1,"DiegoLinares",,"13:16:44 26-09-2023","13:16:48 26-09-2023","13:31:47 26-09-2023",,"2023-09-26 13:20:00","Caja Davilas UDEM","Lista","Tarjeta Tarjeta Debito",98,,,"0.00","Tarjeta Debito",,3,4086,,2,"  ",,,"HAMBURGUESA DE POLLO Estandar 1 $0.00","SIN VERDURA $0.00",""
53295244,"Davilas CCU","261",0,1,"FranciscoBerrones",,"13:21:59 26-09-2023","13:22:03 26-09-2023","13:41:59 26-09-2023",,"2023-09-26 13:25:00","Caja Davilas UDEM","Lista","Tarjeta Tarjeta Debito",105,,,"0.00","Tarjeta Debito",,3,4086,,2,"  ",,,"BONELESS Estandar 1 $0.00","SALSA BÚFALO $0.00",""
53303362,"Davilas CCU","262",0,1,"Abraham Espinosa",,"15:37:14 26-09-2023","15:37:17 26-09-2023","15:40:44 26-09-2023",,"2023-09-26 15:37:14","Caja Davilas UDEM","Lista","Tarjeta Tarjeta Debito",105,,,"0.00","Tarjeta Debito",,3,4086,,2,"  ",,,"CHICKEN TENDERS Estandar 1 $0.00","SALSA BÚFALO $0.00",""
53304392,"Davilas CCU","263",0,1,"Karla",,"16:02:01 26-09-2023","16:02:06 26-09-2023","16:05:55 26-09-2023",,"2023-09-26 16:05:00","Caja Davilas UDEM","Lista","Tarjeta Tarjeta Debito",96,,,"0.00","Tarjeta Debito",,3,4086,,2,"  ",,,"DEDOS DE QUESO Estandar 1 $0.00",,""
53305866,"Davilas CCU","264",0,1,"Valeria",,"16:44:13 26-09-2023","16:44:14 26-09-2023",,,"2023-09-26 16:45:00","Caja Davilas UDEM","Procesándose","Tarjeta Tarjeta Debito",62,,,"0.00","Tarjeta Debito",,2,4086,,2,"  ",,,"ORDEN DE PAPAS Estandar 1 $0.00,AGUA 1 LITRO Estandar 1 $0.00",,""
53311927,"Davilas CCU","265",0,1,"SamanthaCastilloMontero",,"08:36:23 27-09-2023","08:36:24 27-09-2023","13:39:43 27-09-2023",,"2023-09-27 13:55:00","Caja Davilas UDEM","Lista","Tarjeta Tarjeta Debito",133,,,"0.00","Tarjeta Debito",,3,4086,,2,"  ",,,"PAPA ASADA CON CARNE ASADA Estandar 1 $0.00,FUZE TEA Estandar 1 $0.00","SIN QUESO $0.00,SIN CREMA $0.00,PORCION EXTRA DE CARNE ASADA $12.00","Porfavor si se puede cambio de queso amarillo por queso blanco porfavor PAPA ASADA CON CARNE ASADA Estandar: Si se puede hacer un cambio de queso amarillo a queso blanco porfavor \n"
53318419,"Davilas CCU","266",0,1,"KarlaGuadalupeAcostaTorres",,"11:20:31 27-09-2023","11:20:33 27-09-2023","12:50:52 27-09-2023",,"2023-09-27 13:10:00","Caja Davilas UDEM","Lista","Tarjeta Tarjeta Debito",110,,,"0.00","Tarjeta Debito",,3,4086,,2,"  ",,,"ORDEN PAPAS ESPECIALES Estandar 2 $0.00",,""
53320109,"Davilas CCU","267",0,1,"MiltonGonzález",,"12:00:45 27-09-2023","12:00:49 27-09-2023","12:40:23 27-09-2023",,"2023-09-27 13:00:00","Caja Davilas UDEM","Lista","Tarjeta Tarjeta Debito",112,,,"0.00","Tarjeta Debito",,3,4086,,2,"  ",,,"ORDEN TACOS DE CARNE ASADA Estandar 1 $0.00,REFRESO 600ml Estandar 1 $0.00","HARINA $0.00,CON QUESO $0.00",""
53322465,"Davilas CCU","268",0,1,"Abraham Espinosa",,"12:48:39 27-09-2023","12:48:43 27-09-2023","12:53:08 27-09-2023",,"2023-09-27 12:48:39","Caja Davilas UDEM","Lista","Tarjeta Tarjeta Debito",230,,,"0.00","Tarjeta Debito",,3,4086,,2,"  ",,,"CHICKEN TENDERS Estandar 2 $0.00,COCA COLA  Estandar 1 $0.00","SALSA BÚFALO $0.00",""
53327607,"Davilas CCU","269",0,1,"Cecilia HP",,"14:12:43 27-09-2023","14:12:48 27-09-2023","14:18:57 27-09-2023",,"2023-09-27 14:12:43","Caja Davilas UDEM","Lista","Tarjeta Tarjeta Debito",97,,,"0.00","Tarjeta Debito",,3,4086,,2,"  ",,,"PAPA ASADA CON CARNE ASADA Estandar 1 $0.00","SIN CREMA $0.00",""
53348877,"Davilas CCU","270",0,1,"Carlos",,"11:34:48 28-09-2023","11:34:51 28-09-2023","11:45:29 28-09-2023",,"2023-09-28 11:35:00","Caja Davilas UDEM","Lista","Tarjeta Tarjeta Credito",92,,,"0.00","Tarjeta Credito",,3,4086,,2,"  ",,,"TORTA DE PIERNA Estandar 1 $0.00","SIN VERDURA $0.00,SIN CREMA $0.00,SIN JAMÓN $0.00","TORTA DE PIERNA Estandar: SIN MAYONESA PORFAVOR \n"
53351934,"Davilas CCU","271",0,1,"Amauri",,"12:38:45 28-09-2023","12:38:51 28-09-2023","12:44:19 28-09-2023",,"2023-09-28 12:40:00","Caja Davilas UDEM","Lista","Tarjeta Tarjeta Debito",98,,,"0.00","Tarjeta Debito",,3,4086,,2,"  ",,,"BURRITO DE CARNE ASADA Estandar 1 $0.00","CON QUESO $0.00",""
53352127,"Davilas CCU","272",0,1,"Guillermo Garza",,"12:42:21 28-09-2023","12:42:23 28-09-2023","12:44:32 28-09-2023",,"2023-09-28 12:42:21","Caja Davilas UDEM","Lista","Tarjeta Tarjeta Credito",129,,,"0.00","Tarjeta Credito",,3,4086,,2,"  ",,,"BONELESS Estandar 1 $0.00,FUZE TEA Estandar 1 $0.00","SALSA BBQ $0.00",""
53352369,"Davilas CCU","273",0,1,"Alejandra Cardenas",,"12:47:03 28-09-2023","12:47:06 28-09-2023","13:13:13 28-09-2023",,"2023-09-28 12:47:03","Caja Davilas UDEM","Lista","Tarjeta Tarjeta Debito",105,,,"0.00","Tarjeta Debito",,3,4086,,2,"  ",,,"CHICKEN TENDERS Estandar 1 $0.00","SALSA BÚFALO $0.00",""
53353152,"Davilas CCU","274",0,1,"JoséRodrigoMarquezRosales",,"13:00:47 28-09-2023","13:00:52 28-09-2023","13:13:27 28-09-2023",,"2023-09-28 13:00:47","Caja Davilas UDEM","Lista","Tarjeta Tarjeta Debito",96,,,"0.00","Tarjeta Debito",,3,4086,,2,"  ",,,"CAMPECHANA Estandar 1 $0.00","CON QUESO $0.00",""
53353174,"Davilas CCU","275",0,1,"ivanna",,"13:01:14 28-09-2023","13:01:17 28-09-2023","13:21:50 28-09-2023",,"2023-09-28 13:05:00","Caja Davilas UDEM","Lista","Tarjeta Tarjeta Debito",98,,,"0.00","Tarjeta Debito",,3,4086,,2,"  ",,,"BURRITO DE CARNE ASADA Estandar 1 $0.00","CON QUESO $0.00",""
53354562,"Davilas CCU","276",0,1,"Mario",,"13:22:09 28-09-2023",,,"13:22:10 28-09-2023","2023-09-28 13:22:09","Caja Davilas UDEM","Cancelada","Tarjeta ",55,,,"0.00",,,5,4086,"Tarjeta rechazada",2,"  ",,,"ORDEN PAPAS ESPECIALES Estandar 1 $0.00",,"ORDEN PAPAS ESPECIALES Estandar: Mixto\n"
53358125,"Davilas CCU","277",0,1,"Rodrigo Gómez ",,"14:17:34 28-09-2023","14:17:37 28-09-2023","15:46:20 28-09-2023",,"2023-09-28 14:17:34","Caja Davilas UDEM","Lista","Tarjeta Tarjeta Debito",98,,,"0.00","Tarjeta Debito",,3,4086,,2,"  ",,,"BURRITO DE CARNE ASADA Estandar 1 $0.00","CON QUESO $0.00",""
53358129,"Davilas CCU","278",0,1,"Rodrigo Gómez ",,"14:17:38 28-09-2023","14:17:45 28-09-2023","15:46:18 28-09-2023",,"2023-09-28 14:17:40","Caja Davilas UDEM","Lista","Tarjeta Tarjeta Debito",98,,,"0.00","Tarjeta Debito",,3,4086,,2,"  ",,,"BURRITO DE CARNE ASADA Estandar 1 $0.00","CON QUESO $0.00",""
53359694,"Davilas CCU","279",0,1,"Rafael Woodward Jiménez ",,"14:39:26 28-09-2023","14:39:28 28-09-2023","14:45:14 28-09-2023",,"2023-09-28 14:39:26","Caja Davilas UDEM","Lista","Tarjeta Tarjeta Debito",98,,,"0.00","Tarjeta Debito",,3,4086,,2,"  ",,,"HAMBURGUESA DE RES Estandar 1 $0.00",,"HAMBURGUESA DE RES Estandar: aderezo ranch\n"
53360038,"Davilas CCU","280",0,1,"Rodrigo Gómez ",,"14:44:31 28-09-2023",,,"14:44:35 28-09-2023","2023-09-28 14:44:31","Caja Davilas UDEM","Cancelada","Tarjeta ",98,,,"0.00",,,5,4086,"Tarjeta rechazada",2,"  ",,,"HAMBURGUESA DE POLLO Estandar 1 $0.00","SIN VERDURA $0.00",""
53360311,"Davilas CCU","281",0,1,"Rodrigo Gómez ",,"14:49:02 28-09-2023","14:49:05 28-09-2023","14:54:40 28-09-2023",,"2023-09-28 14:49:03","Caja Davilas UDEM","Lista","Tarjeta Tarjeta Debito",98,,,"0.00","Tarjeta Debito",,3,4086,,2,"  ",,,"HAMBURGUESA DE POLLO Estandar 1 $0.00","SIN VERDURA $0.00","sin verdura por favor "
53363240,"Davilas CCU","282",0,1,"Andrés",,"15:42:06 28-09-2023","15:42:11 28-09-2023","15:46:16 28-09-2023",,"2023-09-28 15:42:06","Caja Davilas UDEM","Lista","Tarjeta Tarjeta Debito",96,,,"0.00","Tarjeta Debito",,3,4086,,2,"  ",,,"CAMPECHANA Estandar 1 $0.00","CON QUESO $0.00",""
53363918,"Davilas CCU","283",0,1,"SofiaAlvarado",,"15:58:14 28-09-2023","15:58:16 28-09-2023","16:00:20 28-09-2023",,"2023-09-28 16:00:00","Caja Davilas UDEM","Lista","Tarjeta Tarjeta Debito",105,,,"0.00","Tarjeta Debito",,3,4086,,2,"  ",,,"BONELESS Estandar 1 $0.00","SALSA BÚFALO $0.00",""
53364182,"Davilas CCU","284",0,1,"AlanSolis",,"16:04:57 28-09-2023","16:05:01 28-09-2023","16:15:49 28-09-2023",,"2023-09-28 16:05:00","Caja Davilas UDEM","Lista","Tarjeta Tarjeta Credito",67,,,"0.00","Tarjeta Credito",,3,4086,,2,"  ",,,"ORDEN PAPAS ESPECIALES Estandar 1 $0.00","SALSA BÚFALO $6.00,ADEREZO RANCH $6.00",""
53380098,"Davilas CCU","285",0,1,"Rafael Woodward Jiménez ",,"11:39:55 29-09-2023",,,"11:40:01 29-09-2023","2023-09-29 11:39:56","Caja Davilas UDEM","Cancelada","Tarjeta ",98,,,"0.00",,,5,4086,"Tarjeta rechazada",2,"  ",,,"HAMBURGUESA DE RES Estandar 1 $0.00",,""
53380198,"Davilas CCU","286",0,1,"Rafael Woodward Jiménez ",,"11:41:44 29-09-2023","11:41:47 29-09-2023","11:53:44 29-09-2023",,"2023-09-29 11:41:46","Caja Davilas UDEM","Lista","Tarjeta Tarjeta Debito",98,,,"0.00","Tarjeta Debito",,3,4086,,2,"  ",,,"HAMBURGUESA DE RES Estandar 1 $0.00",,""
53381937,"Davilas CCU","287",0,1,"RicardoGarza",,"12:14:30 29-09-2023","12:14:32 29-09-2023","12:20:38 29-09-2023",,"2023-09-29 12:15:00","Caja Davilas UDEM","Lista","Tarjeta Tarjeta Debito",110,,,"0.00","Tarjeta Debito",,3,4086,,2,"  ",,,"ORDEN PAPAS ESPECIALES Estandar 2 $0.00",,""
53385192,"Davilas CCU","288",0,1,"Natalia",,"13:08:46 29-09-2023","13:08:48 29-09-2023","13:10:58 29-09-2023",,"2023-09-29 13:10:00","Caja Davilas UDEM","Lista","Tarjeta Tarjeta Debito",52,,,"0.00","Tarjeta Debito",,3,4086,,2,"  ",,,"ORDEN DE PAPAS Estandar 1 $0.00","SALSA BÚFALO $6.00,ADEREZO RANCH $6.00",""
53386039,"Davilas CCU","289",0,1,"Abraham Espinosa",,"13:20:14 29-09-2023","13:20:17 29-09-2023","13:26:18 29-09-2023",,"2023-09-29 13:20:15","Caja Davilas UDEM","Lista","Tarjeta Tarjeta Debito",105,,,"0.00","Tarjeta Debito",,3,4086,,2,"  ",,,"CHICKEN TENDERS Estandar 1 $0.00","SALSA BÚFALO $0.00",""
53386692,"Davilas CCU","290",0,1,"LedaHernández",,"13:29:26 29-09-2023","13:29:30 29-09-2023","13:32:48 29-09-2023",,"2023-09-29 13:30:00","Caja Davilas UDEM","Lista","Tarjeta Tarjeta Debito",105,,,"0.00","Tarjeta Debito",,3,4086,,2,"  ",,,"CHICKEN TENDERS Estandar 1 $0.00","SALSA BÚFALO $0.00","Para llevar "
53387177,"Davilas CCU","291",0,1,"Ramon",,"13:36:50 29-09-2023","13:36:56 29-09-2023","13:40:28 29-09-2023",,"2023-09-29 13:40:00","Caja Davilas UDEM","Lista","Tarjeta Tarjeta Debito",98,,,"0.00","Tarjeta Debito",,3,4086,,2,"  ",,,"HAMBURGUESA DE POLLO Estandar 1 $0.00",,""
53472437,"Davilas CCU","292",0,1,"Carlos Miguel Bernal ",,"13:25:01 02-10-2023","13:25:08 02-10-2023","13:31:20 02-10-2023",,"2023-10-02 13:25:01","Caja Davilas UDEM","Lista","Tarjeta Tarjeta Debito",98,,,"0.00","Tarjeta Debito",,3,4086,,2,"  ",,,"HAMBURGUESA DE POLLO Estandar 1 $0.00",,"hsvdva"
53475216,"Davilas CCU","293",0,1,"KarelGarcia",,"14:05:42 02-10-2023","14:05:48 02-10-2023","14:14:51 02-10-2023",,"2023-10-02 14:05:42","Caja Davilas UDEM","Lista","Tarjeta Tarjeta Debito",122,,,"0.00","Tarjeta Debito",,3,4086,,2,"  ",,,"HAMBURGUESA DE POLLO Estandar 1 $0.00,FUZE TEA Estandar 1 $0.00",,""
53476013,"Davilas CCU","294",0,1,"LuisaArreola",,"14:16:15 02-10-2023","14:16:19 02-10-2023","14:24:49 02-10-2023",,"2023-10-02 14:20:00","Caja Davilas UDEM","Lista","Tarjeta Tarjeta Debito",96,,,"0.00","Tarjeta Debito",,3,4086,,2,"  ",,,"PAPA ASADA CON TROMPO Estandar 1 $0.00",,""
53480711,"Davilas CCU","295",0,1,"Valeria",,"15:28:46 02-10-2023","15:28:48 02-10-2023","15:39:14 02-10-2023",,"2023-10-02 15:30:00","Caja Davilas UDEM","Lista","Tarjeta Tarjeta Debito",97,,,"0.00","Tarjeta Debito",,3,4086,,2,"  ",,,"PAPA ASADA CON CARNE ASADA Estandar 1 $0.00",,""
53481084,"Davilas CCU","296",0,1,"AlanSolis",,"15:35:42 02-10-2023","15:35:45 02-10-2023","15:44:58 02-10-2023",,"2023-10-02 15:35:42","Caja Davilas UDEM","Lista","Tarjeta Tarjeta Debito",102,,,"0.00","Tarjeta Debito",,3,4086,,2,"  ",,,"CAMPECHANA Estandar 1 $0.00,ADEREZO RANCH Estandar 1 $0.00","CON QUESO $0.00",""
53500600,"Davilas CCU","297",0,1,"Karla",,"12:29:53 03-10-2023","12:30:00 03-10-2023","12:42:54 03-10-2023",,"2023-10-03 12:30:00","Caja Davilas UDEM","Lista","Tarjeta Tarjeta Debito",96,,,"0.00","Tarjeta Debito",,3,4086,,2,"  ",,,"PAPA ASADA CON TROMPO Estandar 1 $0.00",,"PAPA ASADA CON TROMPO Estandar: puede ser papa asada mixta por favor\n"
53501818,"Davilas CCU","298",0,1,"Guillermo Garza",,"12:51:55 03-10-2023","12:52:01 03-10-2023","13:00:31 03-10-2023",,"2023-10-03 12:51:55","Caja Davilas UDEM","Lista","Tarjeta Tarjeta Credito",129,,,"0.00","Tarjeta Credito",,3,4086,,2,"  ",,,"BONELESS Estandar 1 $0.00,FUZE TEA Estandar 1 $0.00","SALSA BBQ $0.00",""
53501829,"Davilas CCU","299",0,1,"Angel Garcia Moreno",,"12:52:13 03-10-2023","12:52:16 03-10-2023","13:00:34 03-10-2023",,"2023-10-03 12:52:13","Caja Davilas UDEM","Lista","Tarjeta Tarjeta Debito",105,,,"0.00","Tarjeta Debito",,3,4086,,2,"  ",,,"BONELESS Estandar 1 $0.00","SALSA BÚFALO $0.00",""
53503116,"Davilas CCU","300",0,1,"Erickhernandezcalva",,"13:12:02 03-10-2023","13:12:06 03-10-2023","13:20:23 03-10-2023",,"2023-10-03 13:15:00","Caja Davilas UDEM","Lista","Tarjeta Tarjeta Debito",105,,,"0.00","Tarjeta Debito",,3,4086,,2,"  ",,,"CHICKEN TENDERS Estandar 1 $0.00","SALSA BÚFALO $0.00",""
53504365,"Davilas CCU","301",0,1,"Alanrmz",,"13:29:50 03-10-2023","13:29:55 03-10-2023","13:34:28 03-10-2023",,"2023-10-03 13:30:00","Caja Davilas UDEM","Lista","Tarjeta Tarjeta Debito",110,,,"0.00","Tarjeta Debito",,3,4086,,2,"  ",,,"ORDEN TACOS DE CARNE ASADA Estandar 1 $0.00,AGUA NATURAL 600ML Estandar 1 $0.00","MAIZ $0.00,CON QUESO $0.00",""
53504763,"Davilas CCU","302",0,1,"Rodrigo Gómez ",,"13:35:59 03-10-2023","13:36:01 03-10-2023","13:38:13 03-10-2023",,"2023-10-03 13:35:59","Caja Davilas UDEM","Lista","Tarjeta Tarjeta Debito",105,,,"0.00","Tarjeta Debito",,3,4086,,2,"  ",,,"CHICKEN TENDERS Estandar 1 $0.00","SALSA BÚFALO $0.00",""
53507020,"Davilas CCU","303",0,1,"Javier",,"14:09:56 03-10-2023","14:10:03 03-10-2023","14:16:50 03-10-2023",,"2023-10-03 14:10:00","Caja Davilas UDEM","Lista","Tarjeta Tarjeta Debito",96,,,"0.00","Tarjeta Debito",,3,4086,,2,"  ",,,"DEDOS DE QUESO Estandar 1 $0.00",,""
